energy,IPR
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.471141,0.8796257154006243
-57.467792,0.9859561979708638
-57.467792,0.9859561979708638
-57.467792,0.9859561979708638
-57.467792,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.467791,0.9859561979708638
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.46098,0.9197918021592091
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427999,0.9431387283999071
-57.427998,0.9431387283999071
-57.427998,0.9431387283999071
-57.427998,0.9431387283999071
-57.427998,0.9431387283999071
-57.427998,0.9431387283999071
-57.427998,0.9431387283999071
-57.427998,0.9431387283999071
-57.427998,0.9431387283999071
-57.427998,0.9431387283999071
-57.427998,0.9431387283999071
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.4192,0.9085452218299712
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.413102,0.9939597650295648
-57.396622,0.9469932849895942
-57.396622,0.9469932849895942
-57.396622,0.9469932849895942
-57.396622,0.9469932849895942
-57.396622,0.9469932849895942
-57.396622,0.9469932849895942
-57.396622,0.9469932849895942
-57.396622,0.9469932849895942
-57.396622,0.9469932849895942
-57.396622,0.9469932849895942
-57.396622,0.9469932849895942
-57.396622,0.9469932849895942
-57.396622,0.9469932849895942
-57.396621,0.9469932849895942
-57.396621,0.9469932849895942
-57.396621,0.9469932849895942
-57.396621,0.9469932849895942
-57.396621,0.9469932849895942
-57.396621,0.9469932849895942
-57.396621,0.9469932849895942
-57.396621,0.9469932849895942
-57.396621,0.9469932849895942
-57.396621,0.9469932849895942
-57.396621,0.9469932849895942
-57.396621,0.9469932849895942
-57.392022,0.94503304717228
-57.392022,0.94503304717228
-57.392022,0.94503304717228
-57.392022,0.94503304717228
-57.392022,0.94503304717228
-57.392022,0.94503304717228
-57.392022,0.94503304717228
-57.392022,0.94503304717228
-57.392022,0.94503304717228
-57.392022,0.94503304717228
-57.392022,0.94503304717228
-57.392022,0.94503304717228
-57.392022,0.94503304717228
-57.392021,0.94503304717228
-57.392021,0.94503304717228
-57.392021,0.94503304717228
-57.392021,0.94503304717228
-57.392021,0.94503304717228
-57.392021,0.94503304717228
-57.392021,0.94503304717228
-57.392021,0.94503304717228
-57.392021,0.94503304717228
-57.392021,0.94503304717228
-57.392021,0.94503304717228
-57.392021,0.94503304717228
-57.386327,0.9919619049167534
-57.386327,0.9919619049167534
-57.386327,0.9919619049167534
-57.386327,0.9919619049167534
-57.386327,0.9919619049167534
-57.386327,0.9919619049167534
-57.386327,0.9919619049167534
-57.386327,0.9919619049167534
-57.386327,0.9919619049167534
-57.386327,0.9919619049167534
-57.386327,0.9919619049167534
-57.386327,0.9919619049167534
-57.386327,0.9919619049167534
-57.386326,0.9919619049167534
-57.386326,0.9919619049167534
-57.386326,0.9919619049167534
-57.386326,0.9919619049167534
-57.386326,0.9919619049167534
-57.386326,0.9919619049167534
-57.386326,0.9919619049167534
-57.386326,0.9919619049167534
-57.386326,0.9919619049167534
-57.386326,0.9919619049167534
-57.386326,0.9919619049167534
-57.386326,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.357687,0.9919619049167534
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.296259,0.9720810841571281
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294128,0.9740687597554631
-57.294127,0.9740687597554631
-57.294127,0.9740687597554631
-33.875387,0.9815778464585753
-33.875387,0.9815778464585753
-33.875384,0.9815778464585753
-33.875379,0.9815778464585753
-33.875379,0.9815778464585753
-33.875379,0.9815778464585753
-33.875379,0.9815778464585753
-33.875373,0.9815778464585753
-33.875373,0.9815778464585753
-33.875373,0.9815778464585753
-33.875373,0.9815778464585753
-33.875371,0.9815778464585753
-33.875371,0.9815778464585753
-33.875369,0.9815778464585753
-33.875369,0.9815778464585753
-33.875367,0.9815778464585753
-33.875367,0.9815778464585753
-33.875366,0.9815778464585753
-33.875366,0.9815778464585753
-33.875366,0.9815778464585753
-33.875366,0.9815778464585753
-33.875363,0.9815778464585753
-33.875363,0.9815778464585753
-33.875357,0.9815778464585753
-33.875357,0.9815778464585753
-33.817415,0.9775080233004559
-33.817415,0.9775080233004559
-33.817412,0.9775080233004559
-33.817408,0.9775080233004559
-33.817408,0.9775080233004559
-33.817406,0.9775080233004559
-33.817406,0.9775080233004559
-33.817401,0.9775080233004559
-33.817401,0.9775080233004559
-33.8174,0.9775080233004559
-33.8174,0.9775080233004559
-33.817398,0.9775080233004559
-33.817398,0.9775080233004559
-33.817397,0.9775080233004559
-33.817397,0.9775080233004559
-33.817396,0.9775080233004559
-33.817396,0.9775080233004559
-33.817393,0.9775080233004559
-33.817393,0.9775080233004559
-33.817392,0.9775080233004559
-33.817392,0.9775080233004559
-33.817392,0.9775080233004559
-33.817392,0.9775080233004559
-33.817383,0.9775080233004559
-33.817383,0.9775080233004559
-33.809654,0.6552349562448067
-33.809648,0.6406924458504258
-33.809648,0.6406924458504258
-33.809647,0.7512443651389932
-33.809647,0.7512443651389932
-33.809646,0.6725109398910036
-33.809646,0.66759741586095
-33.809646,0.5045947498045641
-33.809646,0.66759741586095
-33.809646,0.5045947498045641
-33.809646,0.6725109398910036
-33.809644,0.7482305682671948
-33.809644,0.7482305682671948
-33.809642,0.6727728268370992
-33.809642,0.6727728268370992
-33.809635,0.5159504985998223
-33.809635,0.5159504985998223
-33.809634,0.5726352292649889
-33.809634,0.5726352292649889
-33.809633,0.7202589920656353
-33.809633,0.7202589920656353
-33.809632,0.7540576351555841
-33.809632,0.7540576351555841
-33.80963,0.6977354268739631
-33.80963,0.6979859671111519
-33.80961,0.49779941602349564
-33.80961,0.49779941602349564
-33.80961,0.6496162318147667
-33.80961,0.6496162318147667
-33.809609,0.6401652028171068
-33.809605,0.6266497777434855
-33.809605,0.6266497777434855
-33.809601,0.6803234772305096
-33.809601,0.7293562430955769
-33.809601,0.6803234772305096
-33.809601,0.7293562430955769
-33.809596,0.6533109077248822
-33.809596,0.6533109077248822
-33.809596,0.7323163891351517
-33.809596,0.7323163891351517
-33.809593,0.6545510040297795
-33.809593,0.6545510040297795
-33.809591,0.5097899772107253
-33.809591,0.6995615907383375
-33.809591,0.7006958695910228
-33.809591,0.5097899772107253
-33.809584,0.73380287865647
-33.809584,0.735060375757108
-33.809583,0.5614128708604208
-33.809583,0.5614128708604208
-33.774372,0.9815607711221911
-33.774369,0.9815607711221911
-33.774369,0.9815607711221911
-33.774368,0.9815607711221911
-33.774368,0.9815607711221911
-33.774367,0.9815607711221911
-33.774367,0.9815607711221911
-33.774366,0.9815607711221911
-33.774366,0.9815607711221911
-33.774364,0.9815607711221911
-33.774364,0.9815607711221911
-33.774361,0.9815607711221911
-33.774361,0.9815607711221911
-33.774359,0.9815607711221911
-33.774359,0.9815607711221911
-33.774354,0.9815607711221911
-33.774354,0.9815607711221911
-33.774351,0.9815607711221911
-33.774351,0.9815607711221911
-33.774351,0.9815607711221911
-33.774351,0.9815607711221911
-33.774351,0.9815607711221911
-33.774351,0.9815607711221911
-33.774349,0.9815607711221911
-33.774349,0.9815607711221911
-33.754221,0.9979381465257876
-33.754221,0.9979381465257876
-33.754221,0.9979381465257876
-33.754221,0.9979381465257876
-33.75422,0.9979381465257876
-33.75422,0.9979381465257876
-33.75422,0.9979381465257876
-33.75422,0.9979381465257876
-33.75422,0.9979381465257876
-33.75422,0.9979381465257876
-33.75422,0.9979381465257876
-33.75422,0.9979381465257876
-33.754219,0.9979381465257876
-33.754219,0.9979381465257876
-33.754219,0.9979381465257876
-33.754219,0.9979381465257876
-33.754216,0.9979381465257876
-33.754216,0.9979381465257876
-33.754215,0.9979381465257876
-33.754215,0.9979381465257876
-33.754214,0.9979381465257876
-33.754214,0.9979381465257876
-33.754213,0.9979381465257876
-33.754213,0.9979381465257876
-33.754208,0.9979381465257876
-33.740425,0.8698802772526778
-33.740425,0.8698802772526778
-33.740422,0.8716250100673842
-33.740417,0.8698802772526778
-33.740417,0.8698802772526778
-33.740416,0.8698802772526778
-33.740416,0.8698802772526778
-33.740414,0.8716250100673842
-33.740414,0.8716250100673842
-33.740413,0.8716250100673842
-33.740413,0.8716250100673842
-33.740413,0.8716250100673842
-33.740413,0.8716250100673842
-33.740406,0.8698802772526778
-33.740406,0.8698802772526778
-33.740406,0.8698802772526778
-33.740406,0.8698802772526778
-33.740405,0.8698802772526778
-33.740404,0.8698802772526778
-33.740404,0.8698802772526778
-33.740404,0.8698802772526778
-33.740401,0.8698802772526778
-33.740401,0.8698802772526778
-33.740397,0.8716250100673842
-33.740397,0.8716250100673842
-33.714116,1.0
-33.714116,1.0
-33.714115,1.0
-33.714115,1.0
-33.714115,1.0
-33.714115,1.0
-33.714115,1.0
-33.714115,1.0
-33.714115,1.0
-33.714115,1.0
-33.714114,1.0
-33.714114,1.0
-33.714114,1.0
-33.714114,1.0
-33.714114,1.0
-33.714114,1.0
-33.71411,1.0
-33.71411,1.0
-33.714109,1.0
-33.714109,1.0
-33.714109,1.0
-33.714109,1.0
-33.714108,1.0
-33.714108,1.0
-33.714103,1.0
-33.709628,0.9433358749808841
-33.709628,0.9433358749808841
-33.709623,0.9433358749808841
-33.709619,0.9433358749808841
-33.709619,0.9433358749808841
-33.709619,0.9433358749808841
-33.709619,0.9433358749808841
-33.709615,0.9433358749808841
-33.709615,0.9433358749808841
-33.709613,0.9433358749808841
-33.709613,0.9433358749808841
-33.709612,0.9433358749808841
-33.709612,0.9433358749808841
-33.709609,0.9433358749808841
-33.709609,0.9433358749808841
-33.709607,0.9433358749808841
-33.709607,0.9433358749808841
-33.709607,0.9433358749808841
-33.709607,0.9433358749808841
-33.709605,0.9433358749808841
-33.709605,0.9433358749808841
-33.709604,0.9433358749808841
-33.709604,0.9433358749808841
-33.709596,0.9433358749808841
-33.709596,0.9433358749808841
-33.69871,0.44731495669840393
-33.69871,0.44731495669840393
-33.698705,0.44731495669840393
-33.698703,0.44731495669840393
-33.698703,0.44731495669840393
-33.698699,0.44731495669840393
-33.698699,0.44731495669840393
-33.698694,0.44731495669840393
-33.698694,0.44731495669840393
-33.698694,0.44731495669840393
-33.698694,0.44731495669840393
-33.698693,0.44731495669840393
-33.698693,0.44731495669840393
-33.698693,0.44731495669840393
-33.698693,0.44731495669840393
-33.698689,0.44731495669840393
-33.698689,0.44731495669840393
-33.698688,0.44731495669840393
-33.698688,0.44731495669840393
-33.698688,0.44731495669840393
-33.698688,0.44731495669840393
-33.698686,0.44731495669840393
-33.698686,0.44731495669840393
-33.698678,0.44731495669840393
-33.698678,0.44731495669840393
-33.695776,0.3524037138964488
-33.695776,0.3524037138964488
-33.695776,0.3524037138964488
-33.695776,0.3524037138964488
-33.695773,0.3524037138964488
-33.69577,0.3524037138964488
-33.69577,0.3524037138964488
-33.695768,0.3524037138964488
-33.695768,0.3524037138964488
-33.695766,0.3524037138964488
-33.695766,0.3524037138964488
-33.695765,0.3524414062499999
-33.695765,0.3524414062499999
-33.695764,0.3524037138964488
-33.695764,0.3524037138964488
-33.695762,0.3524037138964488
-33.695762,0.3524037138964488
-33.695762,0.3524037138964488
-33.695762,0.3524037138964488
-33.695762,0.3524037138964488
-33.695762,0.3524037138964488
-33.695761,0.3524037138964488
-33.695761,0.3524037138964488
-33.695754,0.3524037138964488
-33.695754,0.3524037138964488
-33.671856,0.2796006767532665
-33.671856,0.2796006767532665
-33.671852,0.2798163406367907
-33.671848,0.2798720752053167
-33.671848,0.2798720752053167
-33.671843,0.28013336654557136
-33.671843,0.28013336654557136
-33.671841,0.27979244503365985
-33.671841,0.28013336654557136
-33.671841,0.27979244503365985
-33.671841,0.28013336654557136
-33.67184,0.27952088111636253
-33.67184,0.27952088111636253
-33.671837,0.2796006767532665
-33.671837,0.2796006767532665
-33.671835,0.2798613422314046
-33.671835,0.2798613422314046
-33.671834,0.2798613422314046
-33.671834,0.2798613422314046
-33.671833,0.2798163406367907
-33.671833,0.2798163406367907
-33.67183,0.27979244503365985
-33.67183,0.27979244503365985
-33.671829,0.2796006767532665
-33.671829,0.2796006767532665
-33.662204,0.6423207943446485
-33.662204,0.6423207943446485
-33.662196,0.643565478793997
-33.662196,0.643565478793997
-33.662195,0.6448846709446221
-33.662192,0.6448846709446221
-33.662192,0.6448846709446221
-33.66219,0.6423207943446485
-33.66219,0.6448846709446221
-33.66219,0.6423207943446485
-33.66219,0.6448846709446221
-33.662188,0.6448846709446221
-33.662188,0.6448846709446221
-33.662187,0.6451995478505255
-33.662187,0.6436360603108365
-33.662187,0.6448846709446221
-33.662187,0.6448846709446221
-33.662187,0.6436360603108365
-33.662187,0.6451995478505255
-33.662185,0.6423207943446485
-33.662185,0.6423207943446485
-33.662185,0.6436360603108365
-33.662185,0.6436360603108365
-33.662178,0.6448846709446221
-33.662178,0.6448846709446221
-33.657431,0.27970146849579847
-33.657423,0.2797838732216264
-33.657423,0.2797838732216264
-33.657422,0.2797838732216264
-33.657422,0.2797838732216264
-33.657419,0.2797838732216264
-33.657419,0.2797838732216264
-33.657418,0.2797838732216264
-33.657418,0.2797838732216264
-33.657413,0.27990764852747724
-33.657413,0.27990764852747724
-33.657412,0.2797838732216264
-33.657412,0.2797838732216264
-33.657408,0.2797838732216264
-33.657408,0.2797838732216264
-33.657408,0.27990764852747724
-33.657408,0.27990764852747724
-33.657403,0.2797838732216264
-33.657403,0.2797838732216264
-33.657399,0.2797838732216264
-33.657399,0.2797838732216264
-33.657398,0.2797838732216264
-33.657398,0.2797838732216264
-33.657392,0.2797838732216264
-33.657392,0.2797838732216264
-33.648723,0.24322163199502075
-33.648714,0.24336914432119253
-33.648714,0.24336914432119253
-33.64871,0.24287417572011502
-33.64871,0.24287417572011502
-33.648708,0.2431740872489313
-33.648708,0.2431740872489313
-33.648707,0.24333617161059987
-33.648707,0.24333617161059987
-33.648706,0.24287958730559248
-33.648706,0.24287958730559248
-33.648702,0.24287958730559248
-33.648702,0.24254058986587698
-33.648702,0.24254058986587698
-33.648702,0.24287958730559248
-33.648695,0.24328503540661808
-33.648695,0.24328503540661808
-33.648694,0.24299604580269557
-33.648694,0.24287417572011502
-33.648694,0.24287417572011502
-33.648694,0.24299604580269557
-33.648691,0.24299604580269557
-33.648691,0.24299604580269557
-33.648685,0.24299604580269557
-33.648685,0.24299604580269557
-33.63619,0.9712104646958559
-33.63619,0.9712104646958559
-33.636175,0.9712104646958559
-33.636175,0.9712104646958559
-33.636173,0.9712400332894843
-33.636173,0.9712104646958559
-33.636173,0.9712400332894843
-33.636173,0.9712104646958559
-33.63617,0.9712400332894843
-33.63617,0.9712400332894843
-33.636167,0.9712400332894843
-33.636165,0.9712104646958559
-33.636165,0.9712104646958559
-33.636164,0.9712104646958559
-33.636164,0.9712104646958559
-33.636161,0.9712400332894843
-33.636161,0.9712400332894843
-33.636159,0.9712400332894843
-33.636159,0.9712400332894843
-33.636158,0.9712400332894843
-33.636158,0.9712400332894843
-33.636153,0.9712400332894843
-33.636153,0.9712400332894843
-33.636148,0.9712400332894843
-33.636148,0.9712400332894843
-33.633935,0.8090544346282934
-33.633935,0.8106322317377646
-33.633935,0.8106322317377646
-33.633935,0.8090544346282934
-33.633934,0.8106322317377646
-33.633934,0.8106322317377646
-33.633933,0.8106322317377646
-33.633933,0.8106322317377646
-33.633933,0.8106322317377646
-33.633933,0.8106322317377646
-33.633933,0.8106322317377646
-33.633933,0.8106322317377646
-33.633931,0.8106322317377646
-33.633931,0.8106322317377646
-33.633931,0.8106322317377646
-33.633931,0.8106322317377646
-33.63393,0.8106322317377646
-33.63393,0.8106322317377646
-33.633927,0.8106322317377646
-33.633927,0.8106322317377646
-33.633926,0.8106322317377646
-33.633926,0.8106322317377646
-33.633926,0.8106322317377646
-33.633926,0.8106322317377646
-33.633919,0.8106322317377646
-33.610393,0.20410212354694088
-33.610393,0.20410212354694088
-33.610393,0.2045247154835488
-33.610393,0.2045247154835488
-33.610391,0.20395654344794337
-33.610391,0.20395654344794337
-33.610381,0.20410212354694088
-33.610381,0.20410212354694088
-33.61038,0.20410212354694088
-33.61038,0.20410212354694088
-33.610358,0.2056883505918356
-33.610358,0.2056883505918356
-33.610352,0.20610647429774254
-33.610352,0.20610647429774254
-33.610351,0.20572070017436428
-33.610351,0.20572070017436428
-33.610348,0.2056883505918356
-33.610348,0.2056883505918356
-33.610338,0.20663641976965821
-33.610337,0.2056883505918356
-33.610337,0.2056883505918356
-33.610332,0.20663641976965821
-33.610332,0.20663641976965821
-33.610322,0.20663641976965821
-33.610322,0.20663641976965821
-33.601029,0.4571116199789948
-33.60102,0.45802372087054877
-33.60102,0.45802372087054877
-33.601017,0.4564083983829521
-33.601017,0.4564083983829521
-33.601015,0.4557449940600195
-33.601015,0.4557449940600195
-33.601015,0.4580150943152078
-33.601015,0.4580150943152078
-33.601013,0.45548888621063677
-33.601013,0.45548888621063677
-33.601004,0.4527319605378695
-33.601004,0.4527319605378695
-33.600998,0.4573199458854343
-33.600998,0.4573199458854343
-33.600996,0.45142129095573413
-33.600996,0.45142129095573413
-33.600993,0.4521792296270416
-33.600993,0.4521792296270416
-33.600992,0.45666503840434597
-33.600992,0.45666503840434597
-33.600981,0.4523215677901676
-33.600981,0.4523215677901676
-33.600976,0.45142129095573413
-33.600976,0.45142129095573413
-33.593573,0.3860413286863604
-33.593573,0.3860413286863604
-33.593569,0.3860413286863604
-33.593569,0.3860413286863604
-33.593566,0.38646395396489314
-33.593566,0.38646395396489314
-33.593564,0.3860413286863604
-33.593564,0.3860413286863604
-33.593562,0.3860413286863604
-33.593562,0.3860413286863604
-33.593544,0.3904824290584982
-33.593544,0.3904824290584982
-33.593542,0.39069075679884024
-33.593542,0.39069075679884024
-33.593542,0.3904824290584982
-33.593542,0.39086814417993276
-33.593542,0.3904824290584982
-33.593542,0.39086814417993276
-33.593537,0.38988550681772394
-33.593537,0.38988550681772394
-33.593526,0.3922623869963865
-33.593526,0.3922623869963865
-33.593525,0.39186340572901285
-33.593516,0.3924445644672488
-33.593516,0.3924445644672488
-33.587636,0.42475985932508253
-33.587636,0.42475985932508253
-33.587634,0.4253779204903497
-33.587634,0.4253779204903497
-33.58763,0.4253779204903497
-33.58763,0.4253779204903497
-33.587629,0.42455797471073053
-33.587629,0.42455797471073053
-33.587625,0.4236826425592291
-33.587625,0.4236826425592291
-33.587621,0.4205420016872988
